Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
406,Lucas Paquetá,br BRA,MF,Flamengo,28-281,1997,12,10,817,9.1,3,0,3,3,0,0,2,0,0.33,0,0.33,0.33,0.33,Matches
407,Kauã Pascini,br BRA,DF,Atlético Mineiro,18-091,2008,4,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
408,Patrick,br BRA,MF,Remo,33-310,1992,15,11,"1,026",11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
409,Alan Patrick,br BRA,MF,Internacional,35-022,1991,14,11,963,10.7,3,0,3,2,1,1,1,0,0.28,0,0.28,0.19,0.19,Matches
410,Patrick de Paula,br BRA,MF,Remo,26-269,1999,6,6,469,5.2,0,2,2,0,0,0,4,0,0,0.38,0.38,0,0.38,Matches
411,Paulinho,br BRA,MF,Internacional,29-147,1997,13,8,702,7.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
412,Paulinho,br BRA,"FW,MF",Palmeiras,25-324,2000,5,0,85,0.9,2,0,2,2,0,0,1,0,2.12,0,2.12,2.12,2.12,Matches
413,Caio Paulista,br BRA,DF,Grêmio,28-024,1998,7,3,408,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
414,Gabriel Paulista,br BRA,DF,Corinthians,35-190,1990,14,14,"1,260",14,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
415,Vini Paulista,br BRA,MF,Coritiba,25-074,2001,18,6,705,7.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
416,Joao Paulo,br BRA,DF,Chapecoense,28-335,1997,6,5,506,5.6,1,0,1,1,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
417,João Paulo,br BRA,GK,Bahia,30-340,1995,2,0,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
418,Giovanni Pavani,br BRA,MF,Remo,29-195,1996,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
419,Cristian Pavón,ar ARG,"DF,MF",Grêmio,30-134,1996,16,14,"1,243",13.8,0,2,2,0,0,0,4,0,0,0.14,0.14,0,0.14,Matches
420,Pedrinho,br BRA,MF,São Paulo,19-041,2007,2,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
421,Pedro,br BRA,FW,Flamengo,28-349,1997,17,16,"1,337",14.9,10,4,14,10,0,0,1,0,0.67,0.27,0.94,0.67,0.94,Matches
422,João Pedro Chermont,br BRA,"DF,MF",Coritiba,20-137,2006,11,7,669,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
423,João Pedro,br BRA,DF,Corinthians,22-155,2003,2,2,180,2,1,0,1,1,0,0,1,0,0.5,0,0.5,0.5,0.5,Matches
424,João Pedro,br BRA,DF,Grêmio,29-201,1996,5,3,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
425,João Pedro,br BRA,MF,Vasco da Gama,21-046,2005,2,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Léo Pelé,br BRA,DF,Athletico Paranaense,30-090,1996,2,1,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
427,Andreas Pereira,br BRA,MF,Palmeiras,30-154,1996,17,17,"1,321",14.7,1,9,10,1,0,0,3,0,0.07,0.61,0.68,0.07,0.68,Matches
428,Léo Pereira,br BRA,DF,Flamengo,30-124,1996,14,14,"1,229",13.7,1,0,1,1,0,0,6,0,0.07,0,0.07,0.07,0.07,Matches
429,Matheus Pereira,br BRA,MF,Cruzeiro,30-030,1996,16,16,"1,402",15.6,3,2,5,3,0,0,8,0,0.19,0.13,0.32,0.19,0.32,Matches
430,Luan Peres Petroni,br BRA,DF,Santos,31-320,1994,15,13,"1,130",12.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
431,Leonel Pérez,ar ARG,MF,Grêmio,21-299,2004,10,8,670,7.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
432,Tomás Pérez,ar ARG,MF,Atlético Mineiro,20-282,2005,10,7,608,6.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
433,Pedro Perotti,br BRA,FW,Chapecoense,28-194,1997,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
434,Josué Pesqueira,pt POR,MF,Coritiba,35-260,1990,17,16,"1,265",14.1,1,7,8,0,1,1,2,1,0.07,0.5,0.57,0,0.5,Matches
435,Neto Pessoa,br BRA,FW,Chapecoense,32-019,1994,8,1,208,2.3,2,1,3,2,0,0,1,0,0.87,0.43,1.3,0.87,1.3,Matches
436,Leonel Picco,ar ARG,MF,Remo,26-225,1999,15,8,693,7.7,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
437,Yago Pikachu,br BRA,MF,Remo,33-364,1992,17,10,926,10.3,2,1,3,2,0,0,2,1,0.19,0.1,0.29,0.19,0.29,Matches
438,Joaquín Piquerez,uy URU,DF,Palmeiras,27-284,1998,6,5,461,5.1,0,1,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches
439,Rafael Pires,br BRA,GK,São Paulo,36-346,1989,18,18,"1,620",18,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
440,Lucas Piton,br BRA,DF,Vasco da Gama,25-238,2000,13,10,815,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
441,Isidro Pitta,py PAR,FW,RB Bragantino,26-294,1999,17,13,"1,141",12.7,6,2,8,6,0,1,2,0,0.47,0.16,0.63,0.47,0.63,Matches
442,Gonzalo Plata,ec ECU,MF,Flamengo,25-215,2000,10,6,562,6.2,2,2,4,2,0,0,1,0,0.32,0.32,0.64,0.32,0.64,Matches
443,Mateo Ponte,uy URU,"DF,MF",Botafogo (RJ),23-011,2003,8,6,580,6.4,0,1,1,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
444,Gabriel Poveda,br BRA,FW,Remo,27-332,1998,10,1,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
445,Fernando Pradella,br BRA,FW,Santos,17-336,2008,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
446,Kauã Prates,br BRA,DF,Cruzeiro,17-296,2008,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
447,Ángelo Preciado,ec ECU,"MF,DF",Atlético Mineiro,28-106,1998,7,4,375,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
448,Erick Pulga,br BRA,"FW,MF",Bahia,25-245,2000,17,16,"1,165",12.9,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
449,Erick Pulgar,cl CHI,MF,Flamengo,32-140,1994,8,8,643,7.1,1,0,1,1,0,0,4,1,0.14,0,0.14,0.14,0.14,Matches
450,Zé Rafael,br BRA,MF,Santos,32-353,1993,5,2,165,1.8,1,1,2,1,0,0,1,0,0.55,0.55,1.09,0.55,1.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,André Ramalho,br BRA,DF,Corinthians,34-108,1992,6,5,466,5.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
452,Eric Ramires,br BRA,MF,RB Bragantino,25-298,2000,11,2,319,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
453,Kevin Ramírez,uy URU,"FW,MF",Chapecoense,32-064,1994,2,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
454,Ramon,br BRA,DF,Vitória,25-083,2001,14,14,"1,195",13.3,2,0,2,2,0,0,3,0,0.15,0,0.15,0.15,0.15,Matches
455,Lucas Ramon,br BRA,DF,São Paulo,32-089,1994,12,12,981,10.9,0,1,1,0,0,0,0,1,0,0.09,0.09,0,0.09,Matches
456,Vitor Ramon,br BRA,DF,Grêmio,18-140,2008,1,0,31,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
457,Chris Ramos,es ESP,"FW,MF",Botafogo (RJ),29-139,1997,3,0,20,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
458,Santi Ramos Mingo,ar ARG,DF,Bahia,24-195,2001,15,15,"1,350",15,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
459,Marcelo Rangel,br BRA,GK,Remo,38-018,1988,17,17,"1,530",17,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
460,Pedro Rangel,br BRA,GK,Coritiba,25-340,2000,15,14,"1,295",14.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
461,Raniele,br BRA,"MF,DF",Corinthians,29-155,1996,16,15,"1,225",13.6,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
462,Pedro Raul,br BRA,FW,Corinthians,29-211,1996,8,1,167,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
463,Raykkonen,br BRA,FW,Internacional,17-326,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
464,Reinaldo,br BRA,"DF,MF",Mirassol,36-249,1989,14,14,"1,146",12.7,0,1,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
465,Reinier,br BRA,FW,Atlético Mineiro,24-136,2002,14,7,622,6.9,1,1,2,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,Matches
466,Renan,br BRA,FW,Athletico Paranaense,26-103,2000,8,1,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
467,Robert Renan,br BRA,DF,Vasco da Gama,22-236,2003,18,18,"1,620",18,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
468,Renê,br BRA,DF,Fluminense,33-263,1992,11,9,837,9.3,0,2,2,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
469,Murilo Rhikman,br BRA,MF,Cruzeiro,20-083,2006,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
470,Davi Fernandes Cavalcane Ribeiro,br BRA,,Santos,17-312,2008,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
471,Everton Ribeiro,br BRA,MF,Bahia,37-055,1989,13,11,949,10.5,0,4,4,0,0,0,1,0,0,0.38,0.38,0,0.38,Matches
472,Zé Ricardo,br BRA,MF,Remo,27-121,1999,16,11,904,10,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
473,Riccieli,br BRA,DF,Vitória,27-260,1998,2,2,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
474,Charles Rigon Matos,br BRA,MF,Corinthians,29-350,1996,4,3,193,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
475,Tomás Rincón,ve VEN,MF,Santos,38-142,1988,2,0,21,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Ramon Rique,br BRA,MF,Vasco da Gama,18-245,2007,2,0,18,0.2,0,1,1,0,0,0,0,0,0,5,5,0,5,Matches
477,Riquelme,br BRA,MF,Fluminense,19-083,2007,3,0,42,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
478,Diogo Riquelme,br BRA,MF,Athletico Paranaense,21-042,2005,4,0,66,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
479,Marcos Rocha,br BRA,"MF,DF",Grêmio,37-175,1988,4,2,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
480,Pedro Rocha Neves,br BRA,FW,Coritiba,31-247,1994,18,18,"1,415",15.7,4,1,5,4,0,0,1,1,0.25,0.06,0.32,0.25,0.32,Matches
481,Sergio Rochet,uy URU,GK,Internacional,33-073,1993,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
482,Rodrigo,br BRA,MF,RB Bragantino,22-080,2004,9,3,318,3.5,2,0,2,2,0,0,3,0,0.57,0,0.57,0.57,0.57,Matches
483,Rodrigues,br BRA,DF,Mirassol,28-237,1997,2,1,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
484,Alan Rodríguez,uy URU,MF,Internacional,26-130,2000,7,2,231,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
485,Santiago Rodríguez,uy URU,"MF,FW",Botafogo (RJ),26-147,2000,10,7,490,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
486,Johan Rojas,co COL,"MF,FW",Vasco da Gama,23-257,2002,15,9,764,8.5,0,1,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
487,Benjamín Rollheiser,ar ARG,"MF,FW",Santos,26-072,2000,14,4,447,5,3,0,3,1,2,2,1,0,0.6,0,0.6,0.2,0.2,Matches
488,Iván Román,cl CHI,DF,Atlético Mineiro,19-327,2006,6,6,440,4.9,1,0,1,1,0,0,3,0,0.2,0,0.2,0.2,0.2,Matches
489,Lucas Romero,ar ARG,MF,Cruzeiro,32-047,1994,12,11,824,9.2,1,3,4,1,0,0,3,0,0.11,0.33,0.44,0.11,0.44,Matches
490,Ronald,br BRA,MF,Vitória,28-351,1997,7,1,140,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
491,Ronaldo,br BRA,GK,Bahia,29-286,1996,8,8,674,7.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
492,Ronaldo,br BRA,MF,Internacional,29-224,1996,8,4,336,3.7,1,0,1,1,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
493,Lucas Ronier,br BRA,MF,Coritiba,21-190,2004,15,15,"1,215",13.5,1,2,3,1,0,0,3,0,0.07,0.15,0.22,0.07,0.22,Matches
494,Rony,br BRA,"MF,FW",Santos,31-024,1995,14,10,878,9.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
495,Caio Roque,br BRA,DF,Botafogo (RJ),24-146,2002,3,0,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
496,Vitor Roque,br BRA,FW,Palmeiras,21-096,2005,7,3,275,3.1,3,0,3,2,1,1,1,0,0.98,0,0.98,0.65,0.65,Matches
497,Agustín Rossi,ar ARG,GK,Flamengo,30-287,1995,17,17,"1,530",17,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
498,Ruan,br BRA,DF,Atlético Mineiro,26-362,1999,15,15,"1,329",14.8,1,0,1,1,0,0,6,0,0.07,0,0.07,0.07,0.07,Matches
499,José Sabino,br BRA,DF,São Paulo,29-222,1996,15,15,"1,258",14,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches
500,Alan Saldivia,uy URU,DF,Vasco da Gama,24-059,2002,10,10,900,10,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Mateo Sanabria,ar ARG,MF,Bahia,22-065,2004,11,2,302,3.4,2,0,2,2,0,0,1,0,0.6,0,0.6,0.6,0.6,Matches
502,Alex Sandro,br BRA,DF,Flamengo,35-129,1991,13,13,"1,065",11.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
503,Agustín Sant'Anna,uy URU,DF,RB Bragantino,28-250,1997,7,4,391,4.3,0,1,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
504,Alex Santana,br BRA,MF,Corinthians,31-022,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
505,Santos,br BRA,GK,Athletico Paranaense,36-079,1990,18,18,"1,620",18,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
506,Ademir Santos,br BRA,"FW,MF",Bahia,31-108,1995,17,4,576,6.4,0,1,1,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
507,Danilo Santos,br BRA,MF,Botafogo (RJ),25-036,2001,12,12,"1,070",11.9,7,2,9,7,0,0,1,0,0.59,0.17,0.76,0.59,0.76,Matches
508,Eduardo Santos,br BRA,DF,RB Bragantino,28-188,1997,3,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
509,Júnior Santos,br BRA,"FW,MF",Botafogo (RJ),31-236,1994,9,6,409,4.5,1,0,1,1,0,0,2,0,0.22,0,0.22,0.22,0.22,Matches
510,Luis Eduardo Marques dos Santos,br BRA,DF,Athletico Paranaense,29-005,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
511,Rafael Santos,br BRA,GK,Chapecoense,37-082,1989,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
512,Eduardo Sasha,br BRA,"FW,MF",RB Bragantino,34-100,1992,14,8,745,8.3,0,0,0,0,0,2,0,0,0,0,0,0,0,Matches
513,Jefferson Savarino,ve VEN,MF,Fluminense,29-205,1996,15,11,"1,025",11.4,3,2,5,2,1,1,2,0,0.26,0.18,0.44,0.18,0.35,Matches
514,Savio,br BRA,DF,Remo,31-009,1995,3,3,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
515,Gustavo Scarpa,br BRA,"MF,FW",Atlético Mineiro,32-150,1994,10,3,323,3.6,1,0,1,1,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
516,João Schmidt,br BRA,MF,Santos,33-016,1993,10,7,622,6.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
517,Cleiton Schwengber,br BRA,GK,RB Bragantino,28-289,1997,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
518,Kevin Serna,co COL,MF,Fluminense,28-169,1997,18,11,990,11,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
519,Shaylon,br BRA,MF,Mirassol,29-038,1997,14,10,837,9.3,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
520,André Silva,br BRA,FW,São Paulo,29-001,1997,10,4,314,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
521,João Pedro Sousa Silva,gw GNB,FW,Remo,29-203,1996,6,5,298,3.3,1,0,1,1,0,0,2,0,0.3,0,0.3,0.3,0.3,Matches
522,João Vitor Fonseca da Silva,br BRA,DF,Vasco da Gama,21-006,2005,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
523,Luan Silva,br BRA,MF,São Paulo,27-082,1999,7,0,96,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
524,Lucas Silva,br BRA,MF,Cruzeiro,33-108,1993,13,6,570,6.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
525,Matheus Pereira da Silva,br BRA,MF,Corinthians,28-099,1998,11,5,452,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Samuel Pierri Mendes e Silva,br BRA,MF,Santos,18-125,2008,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
527,Luis Sinisterra,co COL,MF,Cruzeiro,26-352,1999,6,2,233,2.6,1,0,1,1,0,0,0,0,0.39,0,0.39,0.39,0.39,Matches
528,Cauã Soares,br BRA,FW,Atlético Mineiro,17-339,2008,5,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
529,Cédric Soares,pt POR,DF,São Paulo,34-277,1991,8,2,267,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
530,Everton Soares,br BRA,MF,Flamengo,30-074,1996,9,4,366,4.1,1,1,2,1,0,0,2,0,0.25,0.25,0.49,0.25,0.49,Matches
531,Tiquinho Soares,br BRA,FW,Mirassol,35-138,1991,7,4,371,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
532,Fernando Sobral,br BRA,MF,Coritiba,31-169,1994,3,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533,Ignacio Sosa,uy URU,MF,RB Bragantino,22-277,2003,14,4,411,4.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
534,Ramón Sosa,py PAR,"MF,FW",Palmeiras,26-277,1999,15,7,688,7.6,2,1,3,2,0,0,2,0,0.26,0.13,0.39,0.26,0.39,Matches
535,Yeferson Soteldo,ve VEN,MF,Fluminense,28-339,1997,12,5,520,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
536,Renê Sousa,br BRA,FW,Vitória,22-240,2003,10,6,682,7.6,5,1,6,5,0,0,2,0,0.66,0.13,0.79,0.66,0.79,Matches
537,Gabriel Souza,br BRA,MF,Vasco da Gama,21-150,2005,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
538,Hugo Souza,br BRA,GK,Corinthians,27-124,1999,16,16,"1,440",16,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
539,Igor Vinícius de Souza,br BRA,DF,Santos,29-064,1997,13,13,"1,169",13,0,1,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
540,Claudio Spinelli,ar ARG,FW,Vasco da Gama,28-348,1997,12,4,494,5.5,1,0,1,1,0,0,0,0,0.18,0,0.18,0.18,0.18,Matches
541,Raul Steffens,br BRA,GK,Botafogo (RJ),28-311,1997,8,7,676,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
542,Everaldo Stum,br BRA,FW,Fluminense,34-334,1991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
543,Everaldo Stum,br BRA,FW,Bahia,34-334,1991,14,4,626,7,4,0,4,4,0,0,2,0,0.58,0,0.58,0.58,0.58,Matches
544,Caio Suassuna,br BRA,FW,Bahia,19-073,2007,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
545,Bruno Tabata,br BRA,MF,Internacional,29-066,1997,8,1,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
546,Rubens Tadeu,br BRA,MF,Chapecoense,23-068,2003,7,0,156,1.7,1,0,1,1,0,0,1,0,0.58,0,0.58,0.58,0.58,Matches
547,Gabriel Taliari,br BRA,FW,Remo,29-052,1997,6,5,435,4.8,3,0,3,3,0,0,0,0,0.62,0,0.62,0.62,0.62,Matches
548,Gonzalo Tapia,cl CHI,FW,São Paulo,24-106,2002,11,2,278,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
549,Diego Tarzia,ar ARG,MF,Vitória,23-039,2003,12,1,312,3.5,2,1,3,2,0,0,1,0,0.58,0.29,0.87,0.58,0.87,Matches
550,Lucas Taverna,br BRA,DF,Coritiba,20-027,2006,3,1,117,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Duplexe Tchamba,cm CMR,DF,Remo,27-329,1998,14,14,"1,255",13.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
552,Tchê Tchê,br BRA,MF,Vasco da Gama,33-278,1992,12,10,779,8.7,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
553,Alex Telles,br BRA,"DF,MF",Botafogo (RJ),33-171,1992,15,15,"1,156",12.8,2,2,4,0,2,2,2,0,0.16,0.16,0.31,0,0.16,Matches
554,Carlos Terán,co COL,DF,Athletico Paranaense,25-253,2000,12,10,756,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
555,Miguel Terceros,bo BOL,"MF,FW",Santos,22-040,2004,8,5,401,4.5,1,2,3,1,0,0,1,0,0.22,0.45,0.67,0.22,0.67,Matches
556,Tetê,br BRA,FW,São Paulo,19-051,2007,4,0,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
557,Tetê,br BRA,"MF,FW",Grêmio,26-109,2000,14,8,630,7,2,0,2,2,0,0,0,0,0.29,0,0.29,0.29,0.29,Matches
558,Thaciano,br BRA,"MF,FW",Santos,31-023,1995,11,6,534,5.9,2,0,2,2,0,0,1,0,0.34,0,0.34,0.34,0.34,Matches
559,Rafael Thyere,br BRA,DF,Chapecoense,33-018,1993,2,2,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
560,Tiago,br BRA,MF,Grêmio,18-122,2008,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
561,Guilherme Tinga,br BRA,DF,Coritiba,32-276,1993,11,10,862,9.6,0,2,2,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches
562,Kauan Toledo,br BRA,"MF,FW",Botafogo (RJ),20-050,2006,3,2,183,2,0,1,1,0,0,0,0,0,0,0.49,0.49,0,0.49,Matches
563,Rafael Tolói,it ITA,DF,São Paulo,35-237,1990,5,5,450,5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
564,Félix Torres Caicedo,ec ECU,DF,Internacional,29-144,1997,12,10,950,10.6,1,0,1,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
565,Enzo Vágner,br BRA,FW,Coritiba,19-311,2006,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
566,Vanderlan,br BRA,DF,RB Bragantino,23-270,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
567,Guillermo Varela,uy URU,DF,Flamengo,33-072,1993,14,11,"1,071",11.9,0,3,3,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
568,Lucas Veríssimo,br BRA,DF,Santos,30-337,1995,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
569,João Victor,br BRA,DF,Mirassol,28-275,1997,17,17,"1,530",17,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
570,João Victor,br BRA,DF,Flamengo,19-154,2007,1,0,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
571,Marcos Victor,br BRA,DF,Bahia,24-160,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
572,Viery,br BRA,DF,Grêmio,21-153,2005,13,13,"1,168",13,1,0,1,1,0,0,4,1,0.08,0,0.08,0.08,0.08,Matches
573,Rodrigo Villagra,ar ARG,MF,Internacional,25-110,2001,13,12,"1,051",11.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
574,Lucas Villalba,uy URU,MF,Botafogo (RJ),25-024,2001,9,3,358,4,1,1,2,1,0,0,2,0,0.25,0.25,0.5,0.25,0.5,Matches
575,Lucas Villalba,ar ARG,DF,Cruzeiro,31-289,1994,9,7,653,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Néiser Villarreal,co COL,FW,Cruzeiro,21-041,2005,11,6,540,6,3,1,4,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,Matches
