Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1,Myenty Abena,sr SUR,DF,Gaziantep FK,30,1994,24,21,"1,926",21.4,1,1,2,1,0,0,2,1,0.05,0.05,0.09,0.05,0.09,Matches
2,Tammy Abraham,eng ENG,FW,Beşiktaş,27,1997,18,15,"1,247",13.9,7,1,8,6,1,2,3,0,0.51,0.07,0.58,0.43,0.51,Matches
3,Yaw Ackah,gh GHA,MF,Kayserispor,26,1999,3,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
4,Emmanuel Agbadou,ci CIV,DF,Beşiktaş,28,1997,13,12,"1,091",12.1,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
5,Dan Agyei,gh GHA,"MF,FW",Kocaelispor,28,1997,31,23,"2,122",23.6,5,0,5,5,0,0,1,0,0.21,0,0.21,0.21,0.21,Matches
6,Youssef Aït Bennasser,ma MAR,"MF,DF",Kayserispor,29,1996,21,19,"1,468",16.3,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
7,Samet Akaydın,tr TUR,DF,Rizespor,31,1994,29,29,"2,566",28.5,3,1,4,3,0,0,11,1,0.11,0.04,0.14,0.11,0.14,Matches
8,Emre Akbaba,tr TUR,"MF,FW",Eyüpspor,32,1992,23,10,992,11,4,0,4,3,1,1,3,0,0.36,0,0.36,0.27,0.27,Matches
9,Halil Akbunar,tr TUR,"MF,FW",Eyüpspor,31,1993,12,6,507,5.6,2,0,2,2,0,0,1,0,0.36,0,0.36,0.36,0.36,Matches
10,Yusuf Akçiçek,tr TUR,DF,Fenerbahçe,19,2006,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
11,Ümit Akdag,ro ROU,DF,Alanyaspor,21,2003,30,30,"2,621",29.1,1,2,3,1,0,0,8,0,0.03,0.07,0.1,0.03,0.1,Matches
12,Tuğbey Akgün,tr TUR,MF,Fatih Karagümrük,22,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
13,Yunus Akgün,tr TUR,MF,Galatasaray,25,2000,28,23,"1,813",20.1,7,9,16,7,0,0,1,0,0.35,0.45,0.79,0.35,0.79,Matches
14,Gökhan Akkan,tr TUR,GK,Gençlerbirliği,30,1995,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
15,Muhammet Akmelek,,FW,Gaziantep FK,16,2009,1,0,13,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
16,Fatih Aksoy,tr TUR,"DF,MF",Alanyaspor,27,1997,18,9,840,9.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
17,Kerem Aktürkoğlu,tr TUR,"MF,FW",Fenerbahçe,26,1998,29,24,"1,950",21.7,8,7,15,7,1,1,3,0,0.37,0.32,0.69,0.32,0.65,Matches
18,Kaan Akyazi,,FW,Konyaspor,19,2005,5,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
19,Ufuk Akyol,de GER,MF,Konyaspor,27,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
20,Enes Albak,tr TUR,DF,Samsunspor,20,2005,3,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
21,Danijel Aleksić,rs SRB,MF,Konyaspor,34,1991,3,3,195,2.2,1,0,1,1,0,0,0,0,0.46,0,0.46,0.46,0.46,Matches
22,Ömer Ali Şahiner,tr TUR,DF,Başakşehir,33,1992,26,22,"1,836",20.4,2,0,2,2,0,0,5,0,0.1,0,0.1,0.1,0.1,Matches
23,Xusniddin Aliqulov,uz UZB,DF,Rizespor,26,1999,7,5,426,4.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
24,Fidan Aliti,xk KVX,DF,Alanyaspor,31,1993,30,30,"2,672",29.7,0,1,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches
25,Jim Allevinah,ga GAB,MF,Kasımpaşa,30,1995,8,3,248,2.8,1,0,1,1,0,0,2,0,0.36,0,0.36,0.36,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Barış Alper Yılmaz,tr TUR,"MF,FW",Galatasaray,25,2000,30,27,"2,306",25.6,8,11,19,5,3,3,7,0,0.31,0.43,0.74,0.2,0.62,Matches
27,Taha Altıkardeş,tr TUR,DF,Göztepe,21,2003,28,15,"1,383",15.4,1,0,1,1,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
28,Metehan Altunbaş,tr TUR,"MF,FW",Eyüpspor,22,2003,18,12,"1,000",11.1,7,0,7,6,1,1,5,0,0.63,0,0.63,0.54,0.54,Matches
29,Edson Álvarez,mx MEX,MF,Fenerbahçe,27,1997,12,10,762,8.5,0,1,1,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
30,Michael Amir Murillo,pa PAN,DF,Beşiktaş,29,1996,12,11,958,10.6,1,1,2,1,0,0,4,0,0.09,0.09,0.19,0.09,0.19,Matches
31,Sofyan Amrabat,ma MAR,MF,Fenerbahçe,28,1996,2,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
32,Charles André Raux,fr FRA,MF,Eyüpspor,23,2001,15,5,503,5.6,2,0,2,2,0,0,3,0,0.36,0,0.36,0.36,0.36,Matches
33,Yhoan Andzouana,cg CGO,"DF,MF",Konyaspor,28,1996,31,29,"2,615",29.1,2,4,6,2,0,0,3,0,0.07,0.14,0.21,0.07,0.21,Matches
34,Seyfettin Anıl Yaşar,tr TUR,DF,Eyüpspor,23,2002,5,4,355,3.9,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
35,Taylan Antalyalı,tr TUR,MF,Rizespor,30,1995,28,15,"1,301",14.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
36,Alexis Antunes,ch SUI,MF,Göztepe,25,2000,13,8,690,7.7,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
37,Aaron Appindangoyé,ga GAB,DF,Kocaelispor,33,1992,4,4,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
38,Adam Arous,tn TUN,DF,Kasımpaşa,21,2004,21,19,"1,670",18.6,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
39,Marco Asensio,es ESP,MF,Fenerbahçe,29,1996,25,22,"1,871",20.8,11,12,23,11,0,0,2,0,0.53,0.58,1.11,0.53,1.11,Matches
40,Kristjan Asllani,al ALB,MF,Beşiktaş,23,2002,14,11,895,9.9,2,2,4,0,2,2,0,1,0.2,0.2,0.4,0,0.2,Matches
41,Yaser Asprilla,co COL,MF,Galatasaray,21,2003,7,1,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
42,Kouadou Assoumou,fr FRA,"MF,FW",Samsunspor,22,2002,6,5,366,4.1,1,0,1,1,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
43,Felipe Augusto,br BRA,"MF,FW",Trabzonspor,21,2004,32,26,"2,185",24.3,13,0,13,13,0,0,1,0,0.54,0,0.54,0.54,0.54,Matches
44,Loide Augusto,ao ANG,"MF,FW",Rizespor,25,2000,21,14,"1,160",12.9,3,2,5,3,0,0,5,0,0.23,0.16,0.39,0.23,0.39,Matches
45,Furkan Ayaz,,,Gençlerbirliği,15,2009,3,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
46,Egemen Aydın,tr TUR,GK,Konyaspor,18,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
47,Eyüp Aydın,tr TUR,MF,Samsunspor,20,2004,6,4,326,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
48,Eyüp Aydın,tr TUR,MF,Kasımpaşa,20,2004,4,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
49,Oğuz Aydın,tr TUR,"MF,DF",Fenerbahçe,24,2000,21,5,651,7.2,0,2,2,0,0,0,2,0,0,0.28,0.28,0,0.28,Matches
50,Taylan Aydın,tr TUR,DF,Kasımpaşa,19,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Soner Aydoğdu,tr TUR,MF,Samsunspor,34,1991,8,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
52,Kaan Ayhan,tr TUR,"MF,DF",Galatasaray,30,1994,19,2,394,4.4,1,0,1,1,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
53,Ousseynou Ba,sn SEN,DF,Başakşehir,29,1995,17,10,"1,094",12.2,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
54,Mame Baba Thiam,sn SEN,"FW,MF",Eyüpspor,32,1992,14,13,"1,178",13.1,2,0,2,2,0,0,4,0,0.15,0,0.15,0.15,0.15,Matches
55,Shavy Babicka,ga GAB,"MF,FW",Fatih Karagümrük,25,2000,15,10,856,9.5,1,1,2,1,0,0,0,0,0.11,0.11,0.21,0.11,0.21,Matches
56,Juninho Bacuna,cw CUW,MF,Gaziantep FK,27,1997,9,2,219,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
57,Bünyamin Balcı,tr TUR,DF,Antalyaspor,25,2000,33,25,"2,349",26.1,0,4,4,0,0,0,5,0,0,0.15,0.15,0,0.15,Matches
58,Jure Balkovec,si SVN,DF,Fatih Karagümrük,30,1994,17,17,"1,511",16.8,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
59,Samuel Ballet,ch SUI,"MF,FW",Antalyaspor,24,2001,24,17,"1,721",19.1,5,0,5,5,0,0,10,0,0.26,0,0.26,0.26,0.26,Matches
60,Botond Balogh,hu HUN,DF,Kocaelispor,23,2002,21,18,"1,657",18.4,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
61,Metehan Baltacı,tr TUR,DF,Galatasaray,22,2002,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
62,Rayyan Baniya,,DF,Konyaspor,26,1999,3,1,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
63,Rayyan Baniya,,DF,Trabzonspor,26,1999,6,1,218,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
64,Yusuf Barasi,tr TUR,MF,Kasımpaşa,22,2003,8,3,275,3.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
65,Abdülkerim Bardakcı,tr TUR,DF,Galatasaray,30,1994,30,30,"2,541",28.2,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
66,Enis Bardhi,mk MKD,MF,Konyaspor,30,1995,32,23,"2,052",22.8,5,4,9,3,2,2,5,1,0.22,0.18,0.39,0.13,0.31,Matches
67,Boran Başkan,tr TUR,DF,Trabzonspor,19,2006,3,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
68,Arsenii Batahov,ua UKR,DF,Trabzonspor,23,2002,24,24,"2,115",23.5,0,2,2,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
69,Bilal Bayazit,nl NED,GK,Kayserispor,26,1999,28,28,"2,520",28,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
70,Furkan Bayır,tr TUR,DF,Göztepe,25,2000,9,4,338,3.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
71,Ogün Bayrak,,"MF,DF",Göztepe,26,1998,16,7,554,6.2,0,1,1,0,0,0,1,0,0,0.16,0.16,0,0.16,Matches
72,Riechedly Bazoer,cw CUW,"DF,MF",Konyaspor,28,1996,15,10,924,10.3,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches
73,Rodrigo Becão,br BRA,DF,Fenerbahçe,29,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
74,Rodrigo Becão,br BRA,DF,Kasımpaşa,29,1996,13,13,"1,112",12.4,0,1,1,0,0,0,4,1,0,0.08,0.08,0,0.08,Matches
75,Efkan Bekiroğlu,,MF,Göztepe,29,1995,25,14,"1,062",11.8,3,3,6,3,0,0,3,0,0.25,0.25,0.51,0.25,0.51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Furkan Bekleviç,tr TUR,GK,Fatih Karagümrük,26,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
77,Mortadha Ben Ouanes,tn TUN,MF,Kasımpaşa,31,1994,28,26,"2,272",25.2,2,6,8,2,0,0,8,1,0.08,0.24,0.32,0.08,0.32,Matches
78,Adrian Benedyczak,pl POL,"FW,MF",Kasımpaşa,24,2000,14,14,"1,155",12.8,10,1,11,7,3,3,1,0,0.78,0.08,0.86,0.55,0.62,Matches
79,László Bénes,sk SVK,MF,Kayserispor,27,1997,32,29,"2,577",28.6,7,2,9,7,0,1,3,1,0.24,0.07,0.31,0.24,0.31,Matches
80,El Bilal Touré,ml MLI,"MF,FW",Beşiktaş,23,2001,22,19,"1,647",18.3,5,4,9,5,0,0,4,1,0.27,0.22,0.49,0.27,0.49,Matches
81,Tayfur Bingöl,tr TUR,"MF,FW",Kocaelispor,32,1993,30,23,"2,121",23.6,5,2,7,5,0,0,7,0,0.21,0.08,0.3,0.21,0.3,Matches
82,Davide Biraschi,it ITA,DF,Fatih Karagümrük,31,1994,14,14,"1,144",12.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
83,Morten Bjørlo,no NOR,MF,Konyaspor,29,1995,28,14,"1,335",14.8,0,3,3,0,0,0,4,0,0,0.2,0.2,0,0.2,Matches
84,Emmanuel Boateng,gh GHA,FW,Gaziantep FK,29,1996,11,4,472,5.2,1,0,1,1,0,0,2,0,0.19,0,0.19,0.19,0.19,Matches
85,Sacha Boey,fr FRA,DF,Galatasaray,24,2000,11,6,561,6.2,1,0,1,1,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
86,Malcom Bokélé,cm CMR,DF,Göztepe,25,2000,30,30,"2,648",29.4,3,0,3,2,1,1,10,1,0.1,0,0.1,0.07,0.07,Matches
87,Yohan Boli,ci CIV,FW,Antalyaspor,31,1993,21,8,883,9.8,2,1,3,2,0,0,0,0,0.2,0.1,0.31,0.2,0.31,Matches
88,Toni Borevkovic,hr CRO,DF,Samsunspor,28,1997,18,10,"1,139",12.7,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
89,Arif Boşluk,,DF,Trabzonspor,22,2003,13,2,370,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
90,Arif Boşluk,,DF,Konyaspor,22,2003,12,9,772,8.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
91,Melih Bostan,tr TUR,FW,Konyaspor,21,2004,10,0,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
92,Salem Bouajila,fi FIN,FW,Göztepe,17,2007,4,0,17,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
93,Benjamin Bouchouari,ma MAR,MF,Trabzonspor,23,2001,17,6,620,6.9,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
94,Umut Bozok,tr TUR,FW,Eyüpspor,28,1996,32,23,"2,102",23.4,6,6,12,4,2,2,4,0,0.26,0.26,0.51,0.17,0.43,Matches
95,Joshua Brenet,cw CUW,"DF,MF",Kayserispor,31,1994,11,9,798,8.9,0,2,2,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
96,Ivan Brnić,hr CRO,MF,Başakşehir,23,2001,28,7,945,10.5,4,3,7,4,0,0,0,0,0.38,0.29,0.67,0.38,0.67,Matches
97,Archie Brown,eng ENG,"DF,MF",Fenerbahçe,23,2002,25,17,"1,533",17,3,2,5,3,0,0,5,0,0.18,0.12,0.29,0.18,0.29,Matches
98,İsmail Buğa,,MF,Konyaspor,18,2006,4,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
99,Tahsin Bülbül,,MF,Samsunspor,19,2006,3,1,84,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
100,Muhamed Buljubasic,ba BIH,MF,Rizespor,21,2004,23,7,796,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Emrecan Bulut,,"MF,FW",Rizespor,23,2002,19,6,590,6.6,1,2,3,1,0,0,1,0,0.15,0.31,0.46,0.15,0.46,Matches
102,Onur Bulut,tr TUR,DF,Başakşehir,31,1994,18,9,979,10.9,0,1,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
103,Taylan Bulut,de GER,DF,Beşiktaş,19,2006,7,5,445,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
104,Abdulsamet Burak,,DF,Kayserispor,29,1996,8,5,375,4.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
105,Mustafa Burak Bozan,,GK,Gaziantep FK,24,2000,14,14,"1,233",13.7,0,1,1,0,0,0,2,1,0,0.07,0.07,0,0.07,Matches
106,Cafú,pt POR,MF,Kasımpaşa,32,1993,25,15,"1,326",14.7,0,1,1,0,0,0,6,2,0,0.07,0.07,0,0.07,Matches
107,Oğulcan Çağlayan,tr TUR,FW,Kocaelispor,29,1996,4,2,196,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
108,Uğurcan Çakır,tr TUR,GK,Galatasaray,29,1996,25,25,"2,250",25,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
109,Uğurcan Çakır,tr TUR,GK,Trabzonspor,29,1996,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
110,Onuralp Çakiroğlu,tr TUR,FW,Trabzonspor,17,2007,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
111,Lucas Calegari,br BRA,"DF,MF",Eyüpspor,23,2002,22,19,"1,613",17.9,1,2,3,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,Matches
112,Josip Čalušić,hr CRO,DF,Konyaspor,31,1993,8,2,298,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
113,João Pedro Gomes Camacho,pt POR,MF,Fatih Karagümrük,31,1994,8,3,319,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
114,Drissa Camara,ci CIV,MF,Gaziantep FK,23,2002,26,21,"1,732",19.2,3,6,9,3,0,0,6,1,0.16,0.31,0.47,0.16,0.47,Matches
115,İrfan Can Eğribayat,tr TUR,GK,Samsunspor,27,1998,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
116,İrfan Can Eğribayat,tr TUR,GK,Fenerbahçe,27,1998,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
117,Mesut Can Tunalı,,MF,Kocaelispor,24,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
118,Cihan Çanak,tr TUR,MF,Gençlerbirliği,20,2005,14,2,443,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
119,Cihan Çanak,tr TUR,MF,Trabzonspor,20,2005,4,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
120,Atakan Çankaya,tr TUR,DF,Fatih Karagümrük,27,1998,17,17,"1,530",17,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches
121,Erdem Canpolat,de GER,GK,Rizespor,24,2001,7,7,630,7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
122,Miguel Filipe Nunes Cardoso,pt POR,"MF,FW",Kayserispor,31,1994,32,32,"2,852",31.7,2,6,8,2,0,0,6,0,0.06,0.19,0.25,0.06,0.25,Matches
123,Lionel Carole,fr FRA,DF,Kayserispor,34,1991,24,23,"1,900",21.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
124,Ebrima Ceesay,gm GAM,FW,Samsunspor,19,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
125,Jesper Ceesay,gm GAM,MF,Antalyaspor,23,2001,31,22,"2,143",23.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Cihat Çelik,nl NED,MF,Kocaelispor,29,1996,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
127,İzzet Çelik,tr TUR,MF,Alanyaspor,21,2004,13,0,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
128,Yiğit Çeltik,tr TUR,MF,Kayserispor,22,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
129,Václav Černý,cz CZE,MF,Beşiktaş,27,1997,30,25,"1,991",22.1,5,8,13,5,0,0,1,0,0.23,0.36,0.59,0.23,0.59,Matches
130,Tarık Çetin,tr TUR,GK,Fenerbahçe,28,1997,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
131,Onuralp Çevikkan,tr TUR,GK,Trabzonspor,19,2006,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
132,Fyodor Chalov,ru RUS,"FW,MF",Kayserispor,27,1998,14,9,854,9.5,2,1,3,2,0,0,1,0,0.21,0.11,0.32,0.21,0.32,Matches
133,Muhammed Cham,at AUT,MF,Trabzonspor,24,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
134,Sidiki Cherif,fr FRA,FW,Fenerbahçe,18,2006,12,7,647,7.2,2,0,2,2,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
135,Amine Cherni,tn TUN,MF,Göztepe,24,2001,34,34,"2,996",33.3,0,4,4,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
136,Darko Churlinov,mk MKD,"MF,FW",Kocaelispor,25,2000,26,12,"1,059",11.8,0,3,3,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
137,Kayra Cihan,tr TUR,DF,Kayserispor,17,2007,4,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
138,Mirza Cihan,,FW,Gaziantep FK,24,2000,3,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
139,Muharrem Cinan,,DF,Kocaelispor,27,1998,10,4,404,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
140,Anıl Çınar,,DF,Fatih Karagümrük,22,2003,16,11,"1,103",12.3,2,0,2,2,0,0,4,0,0.16,0,0.16,0.16,0.16,Matches
141,Ramazan Civelek,tr TUR,"DF,MF",Kayserispor,29,1996,30,25,"2,141",23.8,0,2,2,0,0,0,7,0,0,0.08,0.08,0,0.08,Matches
142,Luccas Claro,br BRA,DF,Eyüpspor,33,1991,17,16,"1,417",15.7,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
143,Omer Çobanoglu,,MF,Konyaspor,18,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
144,Kamil Çörekçi,tr TUR,DF,Kasımpaşa,33,1992,9,9,763,8.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
145,Nuno da Costa,cv CPV,"MF,FW",Başakşehir,34,1991,26,8,906,10.1,3,1,4,3,0,0,3,0,0.3,0.1,0.4,0.3,0.4,Matches
146,Tanguy Coulibaly,fr FRA,MF,Samsunspor,24,2001,13,9,741,8.2,2,0,2,2,0,0,4,0,0.24,0,0.24,0.24,0.24,Matches
147,Crespo,pt POR,MF,Başakşehir,28,1996,19,12,"1,100",12.2,0,5,5,0,0,0,3,0,0,0.41,0.41,0,0.41,Matches
148,Kevin Csoboth,hu HUN,FW,Gençlerbirliği,25,2000,5,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
149,Yiğithan Çubukcu,,MF,Trabzonspor,16,2008,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
150,Julián Cuesta,es ESP,GK,Antalyaspor,34,1991,20,20,"1,800",20,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Tiago Çukur,tr TUR,"FW,MF",Fatih Karagümrük,22,2002,28,15,"1,543",17.1,2,3,5,2,0,0,3,0,0.12,0.17,0.29,0.12,0.29,Matches
152,Tomáš Čvančara,cz CZE,FW,Antalyaspor,24,2000,11,6,525,5.8,1,0,1,1,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
153,Ahmet Dağdevir,,MF,Konyaspor,18,2007,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
154,David Datro Fofana,ci CIV,FW,Fatih Karagümrük,22,2002,13,10,982,10.9,6,0,6,6,0,1,0,0,0.55,0,0.55,0.55,0.55,Matches
155,Sergio Antonio De Luiz Junior,br BRA,"MF,FW",Fatih Karagümrük,30,1995,32,26,"2,180",24.2,8,1,9,8,0,0,2,0,0.33,0.04,0.37,0.33,0.37,Matches
156,Gökhan Değirmenci,tr TUR,GK,Kocaelispor,36,1989,10,9,855,9.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
157,Tom Dele-Bashiru,ng NGA,MF,Gençlerbirliği,25,1999,28,26,"2,360",26.2,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
158,Dilhan Demir,de GER,MF,Gençlerbirliği,22,2003,6,1,102,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
159,Mete-Kaan Demir,tr TUR,FW,Eyüpspor,27,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
160,Yusuf Demir,at AUT,MF,Galatasaray,22,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
161,Adil Demirbağ,tr TUR,DF,Konyaspor,27,1997,24,24,"2,085",23.2,2,2,4,2,0,0,10,0,0.09,0.09,0.17,0.09,0.17,Matches
162,Kerem Demirbay,de GER,MF,Kasımpaşa,32,1993,11,9,762,8.5,1,0,1,1,0,0,5,2,0.12,0,0.12,0.12,0.12,Matches
163,Kerem Demirbay,de GER,MF,Eyüpspor,32,1993,16,16,"1,410",15.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
164,Ali Demirbilek,tr TUR,FW,Antalyaspor,16,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
165,Alper Demirol,se SWE,MF,Fatih Karagümrük,22,2002,3,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
166,Anthony Dennis,ng NGA,MF,Göztepe,21,2004,31,29,"2,458",27.3,3,0,3,3,0,0,9,0,0.11,0,0.11,0.11,0.11,Matches
167,Stefano Denswil,sr SUR,DF,Kayserispor,32,1993,31,31,"2,721",30.2,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
