Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
323,Lethabo Modimoeng,,"MF,FW",Orbit College,,,18,10,847,9.4,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches
324,Malebogo Modise,za RSA,"DF,MF",Chippa United,27-118,1999,29,26,"2,346",26.1,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,Matches
325,Sekhoane Moerane,ls LES,GK,Orbit College,28-259,1997,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Oarabile Moeti,,,Orbit College,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
327,Diteboho Mofokeng,,DF,Magesi FC,,,15,12,"1,204",13.4,1,0,1,1,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
328,Relebohile Mofokeng,za RSA,MF,Orlando Pirates,21-224,2004,27,23,"2,131",23.7,10,8,18,10,0,1,2,0,0.42,0.34,0.76,0.42,0.76,Matches
329,Shaune Mogaila,za RSA,"DF,MF",Sekhukhune United FC,30-352,1995,17,12,989,11,0,3,3,0,0,0,1,0,0,0.27,0.27,0,0.27,Matches
330,Katlego Mohamme,za RSA,DF,Chippa United,28-086,1998,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
331,Thato Mohlamme,,MF,Orbit College,,,2,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
332,Lehlohonolo Mojela,za RSA,"FW,MF",Stellenbosch FC,29-259,1996,8,4,394,4.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
333,Lehlohonolo Mojela,za RSA,"MF,FW",Sekhukhune United FC,29-259,1996,15,7,764,8.5,3,0,3,3,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
334,Olaoleng Mokgosi,,DF,Orbit College,,,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
335,Relebogile Mokhuoane,za RSA,MF,Siwelele,31-178,1994,21,19,"1,574",17.5,1,1,2,1,0,0,8,0,0.06,0.06,0.11,0.06,0.11,Matches
336,Tshepo Mokoane,,MF,Sekhukhune United FC,,,26,3,736,8.2,3,1,4,3,0,0,3,0,0.37,0.12,0.49,0.37,0.49,Matches
337,Thapelo Mokobodi,za RSA,"MF,DF",Stellenbosch FC,23-205,2002,19,9,860,9.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
338,Bennet Mokoena,za RSA,FW,Mamelodi Sundowns,18-351,2007,2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,Teboho Mokoena,za RSA,MF,Mamelodi Sundowns,29-131,1997,23,18,"1,617",18,4,2,6,4,0,0,7,1,0.22,0.11,0.33,0.22,0.33,Matches
340,John Mokone,,DF,Magesi FC,,,23,20,"1,857",20.6,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
341,Lehlegonolo Mokone,za RSA,DF,Magesi FC,31-319,1994,22,20,"1,840",20.4,2,1,3,2,0,0,3,0,0.1,0.05,0.15,0.1,0.15,Matches
342,Bokang Mokwena,za RSA,"FW,MF",Maritzburg United,25-088,2001,27,27,"1,957",21.7,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matches
343,Thapelo Mokwena,,MF,Orbit College,,,1,1,69,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
344,Thabang Molaoa,za RSA,DF,Chippa United,26-081,2000,7,3,313,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
345,Thuso Moleleki,za RSA,MF,Orbit College,26-080,2000,15,12,861,9.6,2,3,5,2,0,0,4,0,0.21,0.31,0.52,0.21,0.52,Matches
346,Onke Moletshe,,MF,TS Galaxy,,,8,1,125,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
347,Oratilwe Moloisane,za RSA,FW,Siwelele,22-085,2004,4,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Thabo Moloisane,za RSA,DF,Stellenbosch FC,27-100,1999,21,20,"1,829",20.3,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
349,Thabang Monare,za RSA,MF,Sekhukhune United FC,36-261,1989,27,25,"1,941",21.6,2,0,2,2,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
350,Thabiso Monyane,za RSA,DF,Kaizer Chiefs,26-035,2000,20,18,"1,536",17.1,0,2,2,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Ryan Moon,za RSA,FW,AmaZulu,29-262,1996,3,0,18,0.2,0,1,1,0,0,0,0,0,0,5,5,0,5,Matches
352,Gape Moralo,za RSA,MF,Siwelele,26-118,2000,20,14,"1,070",11.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
353,Saketso Moremi,za RSA,MF,Polokwane City,28-254,1997,6,4,306,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
354,Tshepang Moremi,za RSA,MF,Orlando Pirates,25-245,2000,28,18,"1,533",17,5,4,9,5,0,0,1,0,0.29,0.23,0.53,0.29,0.53,Matches
355,Thapelo Morena,za RSA,"DF,MF",Mamelodi Sundowns,32-302,1993,17,9,875,9.7,0,3,3,0,0,0,1,0,0,0.31,0.31,0,0.31,Matches
356,Tashreeq Morris,za RSA,FW,Kaizer Chiefs,32-022,1994,3,0,84,0.9,1,0,1,1,0,0,0,0,1.07,0,1.07,1.07,1.07,Matches
357,Kgomotso Mosadi,za RSA,"MF,FW",Magesi FC,27-250,1998,25,22,"1,683",18.7,2,1,3,2,0,0,3,1,0.11,0.05,0.16,0.11,0.16,Matches
358,Goodman Mosele,za RSA,MF,Chippa United,26-198,1999,28,25,"2,123",23.6,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
359,Lentswe Motaung,,DF,TS Galaxy,,,22,20,"1,638",18.2,0,0,0,0,0,0,6,2,0,0,0,0,0,Matches
360,Lebo Mothiba,za RSA,FW,Mamelodi Sundowns,30-127,1996,11,1,241,2.7,1,1,2,1,0,1,0,0,0.37,0.37,0.75,0.37,0.75,Matches
361,Teboho Motloung,za RSA,"FW,MF",Marumo Gallants FC,25-360,2000,16,6,586,6.5,0,2,2,0,0,0,2,0,0,0.31,0.31,0,0.31,Matches
362,Sabelo Motsa,za RSA,"DF,MF",Polokwane City,29-044,1997,8,7,573,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
363,Ben Motshwari,za RSA,MF,AmaZulu,35-075,1991,6,3,338,3.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
364,Ben Motshwari,za RSA,MF,Orbit College,35-075,1991,10,9,854,9.5,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
365,Monde Mpambaniso,za RSA,MF,Marumo Gallants FC,33-245,1992,20,12,"1,060",11.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
366,Thato Mpati,,,Magesi FC,,,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
367,Ramahlwe Mphahlele,za RSA,DF,Orbit College,36-123,1990,11,9,826,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
368,Daniel Msendami,zw ZIM,"FW,MF",Marumo Gallants FC,25-223,2000,13,10,916,10.2,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
369,Daniel Msendami,zw ZIM,MF,Orlando Pirates,25-223,2000,6,0,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
370,Dumisani Msibi,za RSA,GK,Chippa United,31-034,1995,18,18,"1,620",18,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
371,Given Msimango,za RSA,DF,Kaizer Chiefs,29-031,1997,10,8,783,8.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
372,Siphesihle Msomi,za RSA,MF,Lamontville Golden Arrows,28-020,1998,9,2,350,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
373,Siyanda Mthanti,za RSA,"FW,MF",Lamontville Golden Arrows,22-258,2003,25,22,"1,721",19.1,4,6,10,4,0,0,1,0,0.21,0.31,0.52,0.21,0.52,Matches
374,Bongani Mthembu,,MF,Maritzburg United,,,5,1,133,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
375,Moses Mthembu,za RSA,MF,Richards Bay FC,24-337,2001,26,26,"2,209",24.5,4,1,5,1,3,3,6,0,0.16,0.04,0.2,0.04,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Siphelele Mthembu,,MF,Maritzburg United,,,1,0,10,0.1,0,1,1,0,0,0,0,0,0,9,9,0,9,Matches
377,Sandile Mthethwa,za RSA,DF,AmaZulu,29-051,1997,28,27,"2,456",27.3,1,0,1,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
378,Sibongiseni Mthethwa,za RSA,MF,Kaizer Chiefs,32-046,1994,16,13,"1,042",11.6,0,1,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
379,Tlakusani Mthethwa,za RSA,MF,Richards Bay FC,33-019,1993,22,18,"1,653",18.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
380,Mthetheleli Mthiyane,za RSA,MF,Stellenbosch FC,25-134,2001,25,25,"1,976",22,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
381,Lehlohonolo Mtshali,za RSA,MF,Magesi FC,31-172,1994,19,17,"1,370",15.2,0,0,0,0,0,0,6,2,0,0,0,0,0,Matches
382,Lindokuhle Mtshali,za RSA,FW,Richards Bay FC,28-094,1998,4,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
383,Siphesihle Mtshali,,GK,Richards Bay FC,,,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
384,Khuliso Mudau,za RSA,DF,Mamelodi Sundowns,31-039,1995,21,17,"1,529",17,0,1,1,0,0,0,8,0,0,0.06,0.06,0,0.06,Matches
385,Knox Mutizwa,zw ZIM,"MF,FW",Richards Bay FC,32-235,1993,12,7,632,7,1,0,1,1,0,0,0,0,0.14,0,0.14,0.14,0.14,Matches
386,Juan Mutudza,zw ZIM,"MF,FW",Polokwane City,27-053,1999,8,6,386,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.47,0.23,0.47,Matches
387,Khonadzeo Muvhango,za RSA,MF,Magesi FC,19-143,2007,10,3,305,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
388,Mothobi Mvala,za RSA,"DF,FW",Mamelodi Sundowns,31-355,1994,2,0,46,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
389,Mpho Mvelase,za RSA,"MF,FW",TS Galaxy,37-118,1989,28,23,"1,788",19.9,2,0,2,2,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
390,Mpho Mvundlela,,DF,Polokwane City,,,18,14,"1,243",13.8,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
391,Emmanuel Mwiinde,zm ZAM,"MF,FW",Marumo Gallants FC,25-174,2000,5,2,221,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
392,Olwethu Mzimela,za RSA,GK,AmaZulu,25-047,2001,11,9,908,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
393,Asanda Mzobe,,"MF,DF",AmaZulu,,,4,2,210,2.3,0,1,1,0,0,0,0,0,0,0.43,0.43,0,0.43,Matches
394,Curtley Napier,za RSA,FW,Magesi FC,26-282,1999,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
395,Tuli Nashixwa,na NAM,MF,Richards Bay FC,24-012,2002,12,8,710,7.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
396,Siphamandla Ncanana,za RSA,DF,Maritzburg United,25-335,2000,24,24,"2,158",24,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
397,Khumbulani Ncube,za RSA,DF,Marumo Gallants FC,25-325,2000,24,22,"2,050",22.8,0,2,2,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
398,Nkosikhona Ndaba,za RSA,DF,Orlando Pirates,23-296,2002,15,10,946,10.5,1,2,3,1,0,0,1,0,0.1,0.19,0.29,0.1,0.29,Matches
399,Olisa Ndah,ng NGA,"DF,MF",Stellenbosch FC,28-134,1998,7,7,623,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
400,Khulumani Ndamane,za RSA,DF,Mamelodi Sundowns,22-119,2004,13,12,"1,100",12.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Khulumani Ndamane,za RSA,DF,TS Galaxy,22-119,2004,13,13,"1,170",13,0,1,1,0,0,0,7,0,0,0.08,0.08,0,0.08,Matches
402,Siyabonga Ndebele,,DF,Siwelele,,,14,13,"1,070",11.9,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
403,Thabisa Ndelu,za RSA,MF,Richards Bay FC,21-080,2005,6,5,341,3.8,0,1,1,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches
404,Khayalethu Ndlangamandla,,MF,Richards Bay FC,,,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
405,Ndabayithethwa Ndlondlo,za RSA,"FW,MF",Marumo Gallants FC,31-007,1995,25,21,"1,744",19.4,4,0,4,2,2,2,2,0,0.21,0,0.21,0.1,0.1,Matches
406,Bright Ndlovu,za RSA,"DF,FW",Sekhukhune United FC,26-006,2000,26,23,"2,080",23.1,5,1,6,5,0,0,5,0,0.22,0.04,0.26,0.22,0.26,Matches
407,Msindisi Ndlovu,za RSA,"MF,FW",Marumo Gallants FC,24-231,2001,14,11,915,10.2,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,Matches
408,Seun Ndlovu,,DF,Chippa United,,,14,9,871,9.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
409,Siphesihle Ndlovu,za RSA,MF,Kaizer Chiefs,29-247,1996,20,10,922,10.2,2,1,3,2,0,0,4,0,0.2,0.1,0.29,0.2,0.29,Matches
410,Siyabonga Ndlozi,za RSA,DF,Magesi FC,23-176,2002,11,11,983,10.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
411,Siyabonga Ndlozi,za RSA,DF,Orlando Pirates,23-176,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
412,Sihle Nduli,za RSA,MF,Orlando Pirates,30-237,1995,10,10,809,9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
413,Masindi Nemtajela,za RSA,MF,Orlando Pirates,24-304,2001,18,12,"1,121",12.5,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
414,Minenhle Ngcobo,za RSA,"MF,FW",AmaZulu,20-312,2005,11,10,772,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
415,Nkosingiphile Ngcobo,za RSA,MF,Kaizer Chiefs,26-199,1999,16,12,928,10.3,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
416,Zakahle Ngcobo,za RSA,GK,Lamontville Golden Arrows,32-289,1993,8,8,692,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
417,Wandile Ngema,,"MF,FW",Richards Bay FC,,,20,10,950,10.6,2,0,2,2,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
418,Ndumiso Ngiba,,"DF,MF",Orbit College,,,13,9,765,8.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
419,Siyabonga NGuessan,za RSA,FW,TS Galaxy,18-318,2007,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
420,Lungelo Nguse,za RSA,FW,Lamontville Golden Arrows,27-144,1999,12,3,397,4.4,1,1,2,1,0,0,1,0,0.23,0.23,0.45,0.23,0.45,Matches
421,Bohlale Ngwato,,MF,Siwelele,,,11,4,426,4.7,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
422,Siphamandla Ngwenya,,MF,TS Galaxy,,,9,4,430,4.8,1,0,1,1,0,0,3,0,0.21,0,0.21,0.21,0.21,Matches
423,Thando Ngwenya,zw ZIM,FW,AmaZulu,23-167,2002,16,14,"1,146",12.7,6,1,7,6,0,0,4,1,0.47,0.08,0.55,0.47,0.55,Matches
424,Theo Ngwenya,,FW,Sekhukhune United FC,,,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
425,Siyabonga Nhlapo,za RSA,"MF,DF",Marumo Gallants FC,37-163,1988,29,24,"2,242",24.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Thabang Nhlapo,,DF,Orbit College,,,22,22,"1,978",22,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
427,Bulelani Nikani,za RSA,DF,Polokwane City,33-100,1993,12,11,996,11.1,1,0,1,1,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches
428,Lebohang Nkaki,,DF,Polokwane City,,,25,25,"2,244",24.9,2,0,2,0,2,2,3,0,0.08,0,0.08,0,0,Matches
429,Sabelo Nkomo,,GK,Orbit College,,,11,10,932,10.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
430,Ntando Nkosi,za RSA,DF,TS Galaxy,22-035,2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
431,Ntandoyenkosi Nkosi,za RSA,MF,TS Galaxy,21-193,2004,7,2,185,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
432,Lesiba Nku,za RSA,MF,Sekhukhune United FC,30-003,1996,8,6,365,4.1,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
433,Lesiba Nku,za RSA,"FW,MF",Stellenbosch FC,30-003,1996,8,3,290,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
434,Siviwe Nkwali,za RSA,DF,Stellenbosch FC,20-354,2005,6,5,378,4.2,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
435,Tlou Nkwe,,DF,Polokwane City,,,25,24,"2,172",24.1,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
436,Thabo Nodada,za RSA,MF,Maritzburg United,31-033,1995,22,9,"1,029",11.4,1,0,1,0,1,1,1,0,0.09,0,0.09,0,0,Matches
437,Mbulelo Nombengula,,MF,Richards Bay FC,,,5,0,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
438,Axolile Noyo,,MF,Orbit College,,,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
439,Toaster Nsabata,zm ZAM,GK,Sekhukhune United FC,32-192,1993,11,10,911,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
440,Siphosakhe Ntiya-Ntiya,za RSA,DF,Marumo Gallants FC,29-057,1997,9,8,691,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
441,Tsiki Ntsabeleng,za RSA,MF,Mamelodi Sundowns,28-115,1998,11,6,481,5.3,2,1,3,2,0,0,0,0,0.37,0.19,0.56,0.37,0.56,Matches
442,Somila Ntsundwana,za RSA,"FW,MF",Chippa United,29-190,1996,13,4,446,5,2,0,2,2,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
443,Samir Nurković,rs SRB,FW,Siwelele,33-356,1992,3,1,56,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
444,Stanley Nwabili,ng NGA,GK,Chippa United,29-359,1996,11,11,934,10.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
445,Collins Nwoburuoke,ng NGA,DF,Maritzburg United,21-084,2005,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
446,Tshegofatso Nyama,za RSA,DF,Magesi FC,27-045,1999,8,6,510,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
447,Odwa Nyulu,,DF,Maritzburg United,,,3,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
448,Siyabonga Nzama,,"MF,DF",Richards Bay FC,,,12,7,595,6.6,1,1,2,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,Matches
449,Olwethu Nzimande,,MF,Richards Bay FC,,,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
450,Richard Ofori,gh GHA,GK,AmaZulu,32-215,1993,5,4,361,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Chibuike Ohizu,ng NGA,FW,Sekhukhune United FC,29-259,1996,4,2,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
452,Chibuike Ohizu,ng NGA,"FW,MF",Siwelele,29-259,1996,13,10,854,9.5,2,0,2,2,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
453,Brian Onyango,ke KEN,DF,Orbit College,31-315,1994,4,4,273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
454,Denis Onyango,ug UGA,GK,Mamelodi Sundowns,41-020,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
455,Ian Otieno,ke KEN,GK,Richards Bay FC,32-299,1993,24,23,"2,099",23.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
456,Katlego Otladisa,za RSA,"MF,FW",Marumo Gallants FC,29-255,1996,16,11,942,10.5,0,4,4,0,0,0,4,1,0,0.38,0.38,0,0.38,Matches
457,Mehdi Ouamri,fr FRA,FW,TS Galaxy,26-306,1999,15,4,357,4,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
458,Romaric Ouattara,ci CIV,FW,Marumo Gallants FC,21-233,2004,4,2,242,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
459,Genino Palace,za RSA,MF,Stellenbosch FC,27-167,1998,17,12,"1,054",11.7,3,0,3,3,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches
460,Paulinho,br BRA,FW,TS Galaxy,20-011,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
461,Kerwin Peters,za RSA,MF,Chippa United,25-275,2000,2,2,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
462,Brandon Peterson,za RSA,GK,Kaizer Chiefs,31-255,1994,24,24,"2,160",24,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
463,Giovanni Philander,za RSA,MF,Chippa United,26-059,2000,11,5,449,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
464,Langelihle Phili,za RSA,"MF,FW",Stellenbosch FC,21-134,2005,26,17,"1,638",18.2,7,1,8,7,0,0,2,0,0.38,0.05,0.44,0.38,0.44,Matches
465,Keenan Phillips,za RSA,DF,Lamontville Golden Arrows,26-117,2000,11,10,764,8.5,2,0,2,2,0,0,3,0,0.24,0,0.24,0.24,0.24,Matches
466,Lebogang Phiri,za RSA,MF,Sekhukhune United FC,31-207,1994,5,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
467,Tshwanelo Pitso,,DF,Orbit College,,,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
468,Brooklyn Poggenpoel,za RSA,MF,Maritzburg United,26-244,1999,21,14,"1,375",15.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
469,Realeboga Potsana,,MF,Orbit College,,,16,16,"1,203",13.4,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
470,Tebogo Potsane,za RSA,MF,Siwelele,32-274,1993,22,19,"1,505",16.7,3,4,7,3,0,0,6,0,0.18,0.24,0.42,0.18,0.42,Matches
471,Vincent Pule,za RSA,"MF,FW",Siwelele,34-086,1992,23,20,"1,628",18.1,4,0,4,4,0,0,4,0,0.22,0,0.22,0.22,0.22,Matches
472,Enoch Quaicoe,gh GHA,DF,Siwelele,26-001,2000,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
473,Nkosikhona Radebe,za RSA,"MF,DF",AmaZulu,25-113,2001,28,27,"2,371",26.3,2,2,4,2,0,0,4,1,0.08,0.08,0.15,0.08,0.15,Matches
474,Sanele Radebe,za RSA,DF,Lamontville Golden Arrows,24-314,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
475,Boitumelo Radiopane,za RSA,FW,Orlando Pirates,24-134,2002,3,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Mokibelo Ramabu,za RSA,"MF,FW",Polokwane City,23-208,2002,27,21,"1,865",20.7,4,0,4,4,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
477,Edwin Ramaja,za RSA,DF,Polokwane City,24-360,2001,10,10,900,10,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
478,Ngoanamello Rammala,za RSA,MF,Sekhukhune United FC,26-226,1999,19,13,"1,170",13,1,2,3,1,0,0,4,0,0.08,0.15,0.23,0.08,0.23,Matches
479,Ikaneng Ramosala,,"MF,FW",Orbit College,,,3,3,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
480,Keabetswe Ramotsei,,MF,Chippa United,,,3,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
481,Makhama Rantoa,,MF,TS Galaxy,,,2,1,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
482,Nyakala Raphadu,za RSA,MF,Magesi FC,29-051,1997,9,4,440,4.9,0,1,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
483,Nyakala Raphadu,za RSA,MF,Polokwane City,29-051,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
484,Neo Rapoo,za RSA,DF,Siwelele,20-296,2005,27,26,"2,129",23.7,0,3,3,0,0,0,6,0,0,0.13,0.13,0,0.13,Matches
485,Iqraam Rayners,za RSA,FW,Mamelodi Sundowns,30-167,1995,26,16,"1,436",16,12,3,15,10,2,2,0,0,0.75,0.19,0.94,0.63,0.81,Matches
486,Miguel Reisinho,pt POR,MF,Mamelodi Sundowns,27-056,1999,6,4,339,3.8,1,0,1,1,0,0,2,0,0.27,0,0.27,0.27,0.27,Matches
487,Tshepo Rikhotso,za RSA,DF,Marumo Gallants FC,33-098,1993,5,5,382,4.2,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
